name,COUNTRY,REGION,MAIN_CITY,Cluster_ID,Proximity,Latitude,Longitude,Pop2000,PopDensity,Area_ha,D_OCEAN_km,geometry
300,Italy,Europe & Japan,Catania,311,0.922761087616,37.5636565721,15.0530589994,337900,13.5048118948,25020.711331,8,"<Polygon><outerBoundaryIs><LinearRing><coordinates>15.065443,37.463622,0.0 15.060193,37.463622,0.0 15.061026,37.459455,0.0 15.050528,37.459455,0.0 15.049694,37.463622,0.0 15.044445,37.463622,0.0 15.045278,37.459455,0.0 15.03478,37.459455,0.0 15.035614,37.455288,0.0 15.025116,37.455288,0.0 15.02595,37.451122,0.0 15.031199,37.451122,0.0 15.032033,37.446955,0.0 15.026784,37.446955,0.0 15.027618,37.442788,0.0 15.032866,37.442788,0.0 15.0337,37.438622,0.0 15.028452,37.438622,0.0 15.029285,37.434455,0.0 15.034533,37.434455,0.0 15.036199,37.426122,0.0 15.062433,37.426122,0.0 15.061601,37.430288,0.0 15.072095,37.430288,0.0 15.071264,37.434455,0.0 15.066017,37.434455,0.0 15.065186,37.438622,0.0 15.070433,37.438622,0.0 15.06877,37.446955,0.0 15.084515,37.446955,0.0 15.083684,37.451122,0.0 15.088933,37.451122,0.0 15.088102,37.455288,0.0 15.077605,37.455288,0.0 15.078436,37.451122,0.0 15.073187,37.451122,0.0 15.071524,37.459455,0.0 15.066275,37.459455,0.0 15.065443,37.463622,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
300,Italy,Europe & Japan,Catania,311,0.922761087616,37.5636565721,15.0530589994,337900,13.5048118948,25020.711331,8,"<Polygon><outerBoundaryIs><LinearRing><coordinates>15.081759,37.434455,0.0 15.087007,37.434455,0.0 15.086176,37.438622,0.0 15.075681,37.438622,0.0 15.079834,37.417788,0.0 15.08508,37.417788,0.0 15.08425,37.421955,0.0 15.089496,37.421955,0.0 15.087837,37.430288,0.0 15.08259,37.430288,0.0 15.081759,37.434455,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.430808,38.084455,0.0 13.429863,38.088622,0.0 13.424569,38.088622,0.0 13.423625,38.092788,0.0 13.413036,38.092788,0.0 13.41209,38.096955,0.0 13.406796,38.096955,0.0 13.40585,38.101122,0.0 13.400555,38.101122,0.0 13.401501,38.096955,0.0 13.396207,38.096955,0.0 13.394313,38.105288,0.0 13.383722,38.105288,0.0 13.382775,38.109455,0.0 13.377479,38.109455,0.0 13.376531,38.113622,0.0 13.371235,38.113622,0.0 13.368388,38.126122,0.0 13.363092,38.126122,0.0 13.360242,38.138622,0.0 13.370837,38.138622,0.0 13.368938,38.146955,0.0 13.374236,38.146955,0.0 13.372336,38.155288,0.0 13.361739,38.155288,0.0 13.362689,38.151122,0.0 13.357391,38.151122,0.0 13.354538,38.163622,0.0 13.349238,38.163622,0.0 13.35019,38.159455,0.0 13.339592,38.159455,0.0 13.338639,38.163622,0.0 13.328041,38.163622,0.0 13.326135,38.171955,0.0 13.331435,38.171955,0.0 13.330482,38.176122,0.0 13.335782,38.176122,0.0 13.334829,38.180288,0.0 13.34013,38.180288,0.0 13.338224,38.188622,0.0 13.343525,38.188622,0.0 13.342572,38.192788,0.0 13.347874,38.192788,0.0 13.346921,38.196955,0.0 13.336317,38.196955,0.0 13.335364,38.201122,0.0 13.330061,38.201122,0.0 13.328153,38.209455,0.0 13.32285,38.209455,0.0 13.321895,38.213622,0.0 13.316592,38.213622,0.0 13.317548,38.209455,0.0 13.312245,38.209455,0.0 13.3132,38.205288,0.0 13.302595,38.205288,0.0 13.304506,38.196955,0.0 13.293902,38.196955,0.0 13.291034,38.209455,0.0 13.280428,38.209455,0.0 13.281385,38.205288,0.0 13.265478,38.205288,0.0 13.266436,38.201122,0.0 13.271738,38.201122,0.0 13.272695,38.196955,0.0 13.277997,38.196955,0.0 13.27991,38.188622,0.0 13.285211,38.188622,0.0 13.288079,38.176122,0.0 13.293379,38.176122,0.0 13.294334,38.171955,0.0 13.289034,38.171955,0.0 13.28999,38.167788,0.0 13.300589,38.167788,0.0 13.302498,38.159455,0.0 13.313096,38.159455,0.0 13.314049,38.155288,0.0 13.308751,38.155288,0.0 13.310658,38.146955,0.0 13.305359,38.146955,0.0 13.306313,38.142788,0.0 13.295717,38.142788,0.0 13.296671,38.138622,0.0 13.301968,38.138622,0.0 13.302922,38.134455,0.0 13.297625,38.134455,0.0 13.296671,38.138622,0.0 13.286076,38.138622,0.0 13.28703,38.134455,0.0 13.292327,38.134455,0.0 13.293281,38.130288,0.0 13.282687,38.130288,0.0 13.281733,38.134455,0.0 13.271138,38.134455,0.0 13.272093,38.130288,0.0 13.27739,38.130288,0.0 13.278344,38.126122,0.0 13.283641,38.126122,0.0 13.285549,38.117788,0.0 13.290845,38.117788,0.0 13.292751,38.109455,0.0 13.313933,38.109455,0.0 13.314885,38.105288,0.0 13.304295,38.105288,0.0 13.305247,38.101122,0.0 13.299952,38.101122,0.0 13.302808,38.088622,0.0 13.297514,38.088622,0.0 13.298466,38.084455,0.0 13.293172,38.084455,0.0 13.294124,38.080288,0.0 13.299418,38.080288,0.0 13.300369,38.076122,0.0 13.316248,38.076122,0.0 13.314347,38.084455,0.0 13.330228,38.084455,0.0 13.329278,38.088622,0.0 13.334572,38.088622,0.0 13.335522,38.084455,0.0 13.346109,38.084455,0.0 13.34516,38.088622,0.0 13.350454,38.088622,0.0 13.351403,38.084455,0.0 13.36199,38.084455,0.0 13.361042,38.088622,0.0 13.37163,38.088622,0.0 13.372577,38.084455,0.0 13.36199,38.084455,0.0 13.362938,38.080288,0.0 13.357645,38.080288,0.0 13.358593,38.076122,0.0 13.374472,38.076122,0.0 13.373525,38.080288,0.0 13.384112,38.080288,0.0 13.38127,38.092788,0.0 13.386565,38.092788,0.0 13.387512,38.088622,0.0 13.3981,38.088622,0.0 13.399046,38.084455,0.0 13.393752,38.084455,0.0 13.394698,38.080288,0.0 13.405285,38.080288,0.0 13.404339,38.084455,0.0 13.409633,38.084455,0.0 13.410578,38.080288,0.0 13.426459,38.080288,0.0 13.425514,38.084455,0.0 13.430808,38.084455,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.266436,38.201122,0.0 13.255831,38.201122,0.0 13.256789,38.196955,0.0 13.251488,38.196955,0.0 13.252446,38.192788,0.0 13.236541,38.192788,0.0 13.2375,38.188622,0.0 13.226898,38.188622,0.0 13.228816,38.180288,0.0 13.223516,38.180288,0.0 13.224475,38.176122,0.0 13.229775,38.176122,0.0 13.230734,38.171955,0.0 13.220134,38.171955,0.0 13.221093,38.167788,0.0 13.252892,38.167788,0.0 13.251934,38.171955,0.0 13.246634,38.171955,0.0 13.245676,38.176122,0.0 13.250977,38.176122,0.0 13.250019,38.180288,0.0 13.244718,38.180288,0.0 13.24376,38.184455,0.0 13.254362,38.184455,0.0 13.253404,38.188622,0.0 13.258705,38.188622,0.0 13.257747,38.192788,0.0 13.263049,38.192788,0.0 13.262091,38.196955,0.0 13.267393,38.196955,0.0 13.266436,38.201122,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.431752,38.080288,0.0 13.437045,38.080288,0.0 13.439876,38.067788,0.0 13.450461,38.067788,0.0 13.448575,38.076122,0.0 13.453868,38.076122,0.0 13.452925,38.080288,0.0 13.447632,38.080288,0.0 13.446689,38.084455,0.0 13.430808,38.084455,0.0 13.431752,38.080288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.330228,38.084455,0.0 13.333077,38.071955,0.0 13.343663,38.071955,0.0 13.342714,38.076122,0.0 13.348007,38.076122,0.0 13.347058,38.080288,0.0 13.336471,38.080288,0.0 13.335522,38.084455,0.0 13.330228,38.084455,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.426459,38.080288,0.0 13.427403,38.076122,0.0 13.432696,38.076122,0.0 13.431752,38.080288,0.0 13.426459,38.080288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.394698,38.080288,0.0 13.389405,38.080288,0.0 13.390351,38.076122,0.0 13.395644,38.076122,0.0 13.394698,38.080288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Italy,Europe & Japan,Palermo,312,0.804314652212,38.1350655095,13.3302038977,684300,70.840278734,9659.75871678,3,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.374472,38.076122,0.0 13.375419,38.071955,0.0 13.380712,38.071955,0.0 13.379765,38.076122,0.0 13.374472,38.076122,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
302,Italy,Europe & Japan,Reggio di Calabria,313,0.686501198479,38.1316246976,15.6580245986,179600,50.5944000569,3549.79997387,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>15.662564,38.230288,0.0 15.661742,38.234455,0.0 15.656438,38.234455,0.0 15.65726,38.230288,0.0 15.662564,38.230288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
